a39891ab-87ec-4464-bda8-e2ea8929336e,35.0
35cccb0f-8738-454d-a3e0-46cb90c51454,16.0
08a0c44a-978a-4b97-a225-576ebaa13240,16.0
6ea100e5-c54a-4a17-b423-5bdec07dfffc,38.53333333333333
8aa49eed-2cb9-45a6-8168-40dcac844bde,17.0
2c6d3e7d-798e-4f08-ac3e-f15160342f85,9.916666666666666
6e3340e4-83ea-4ec0-9a2d-cc77ef1b4f3e,9.15
6beb595f-45d5-4d41-895b-3af477bb64e2,12.0
11f80440-53e1-461a-a503-8d3fb1877e4a,8.6
6231dd12-3329-4c06-8b54-276af965c5ef,18.0
8460a6c9-4082-42b4-9e37-79565c95290e,23.033333333333335
01f89575-241a-4f1b-b1fb-bfc0670f71e5,58.0
b9a1b36a-bfa6-4ffb-b4fc-d242b3bb293c,7.583333333333333
130d2515-632f-4e4a-b422-287b8ce4c03e,17.233333333333334
82de506c-5d65-4e0b-a385-05a331bae331,3.8333333333333335
e802c91d-2b98-46ca-bc77-992b69155a94,18.4
da0e0b38-ecd6-400b-994a-70cb3b74b320,4.133333333333334
feeb2e91-6d5a-47da-a79a-c32facd857ac,11.183333333333334
6c406146-c050-45a4-a1e6-9961691068e5,27.0
a2f07fed-b56f-4c7f-8063-e3699de331d8,23.05
97bd426b-1cf7-432c-86ef-edf1c613c051,28.55
c96beb69-1d03-4c42-8755-3db57779c935,16.0
209117da-6b3c-4e04-a5a8-9f5e2d11d768,13.533333333333333
0a509b72-8265-4f59-b8d6-1b702124e606,14.183333333333334
3b5c04d8-df88-4acb-abac-4736c32ca073,57.03333333333333
75c15899-1759-49c6-b52f-ea3d3edc26f7,12.816666666666666
f7dea00a-87e4-4880-9500-82b423284fb8,3.033333333333333
d2ac7caa-8092-4849-9b65-c5c765b9c4a9,22.0
598d1596-7085-4d8d-a9f1-90e658ed1826,36.0
3568e3a1-18cf-4e54-ae82-e3ebfa599860,9.116666666666667
7c30fb3b-d1a3-464d-8743-cb30eff9f4d0,33.46666666666667
08e5924c-067a-4895-ab82-bb070e729af4,4.166666666666667
26539ee1-ed2b-4ca0-b66f-729f9607af4a,47.0
a468c2a0-7398-456b-aa33-adb49ea3188f,23.0
859f594b-e072-4b46-981e-a2a70e7e7009,21.8
ad39e895-63f4-406a-8283-e6ea5058d29e,11.0
f3fc6c7d-544f-48eb-9bd3-45117f1fcf26,14.0
d743d2ff-3c22-4e26-93d2-b5bde6c08c5d,10.266666666666667
903c69af-4e4c-4cae-8c4d-ddfd74e725d4,21.116666666666667
ac2931ee-59c0-416d-a717-3c9c44319fe6,7.916666666666667
ac97eebc-0c9c-49a7-af41-dcd994994856,16.3
50a42d98-6b1c-4eee-877a-9f252963032b,13.85
